DateTime,Date,Time,StationName,GroupName,Latitude,Longitude,Benthic Classification Name,Benthic Classification Code,Count,Comments,Active Construction,Algae Color,Algae Located,Aquatic Veg/Decaying Matter,Area 1 Sampled,Barriers To Fish Movement,Bottom Type,Channel Width,Collection Time (Net 1),Collection Time (Net 2),Collection Time (Net 3),Collection Time (Net 4),Cropland,Define Other Bank Composition,Define Other Land Use,Define Other Organism,Describe the Amount and Type of Litter,Fields,Fish Water Quality Indicators,Forest,Housing Development,Indicate Current and Potential Threats,Livestock Pasture,Logging,Mining,Odor,Oil and Gas Drilling,Other Land Use,Percent Algae,Percent Bare Soil,Percent Boulders,Percent Cobbles,Percent Grass,Percent Gravel,Percent Other,Percent Rocks,Percent Sand,Percent Shrubs,Percent Silt,Percent Trees,Sanitary Landfill,Silt/Sand/Gravel,Snags/Logs Jabs,Snags/Logs,Stability of Stream,Stream Bed Deposit,Stream Channel Erosion,Stream Channel Shade,Stream Flow,Surface Water Appearance,Trash Dump,Urban Uses,Vegetated Jabs,Vegetated,Weather Conditions,Weather Last 72 Hours
2016-02-20T09:00:00,2/20/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Scuds,SC,0,,Slight,Dark Green,In Spots,,,No Barriers,Rocky,10,21-89,21-89,21-89,,,,Dog Walkers/Recreation,,Water bottles,,Scattered Schools,Moderate,Moderate,Additional litter getting into stream from surrounding areas,,,,No Odor,,Slight,10,20,5,35,15,50,0,20,5,5,5,40,,,,,No Spots,Orange Red,Slight,Slight,Normal,Clear But Tea-Colored,,Moderate,,,,Saturday
2016-02-20T09:00:00,2/20/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Stoneflies,SF,0,,Slight,Dark Green,In Spots,,,No Barriers,Rocky,10,21-89,21-89,21-89,,,,Dog Walkers/Recreation,,Water bottles,,Scattered Schools,Moderate,Moderate,Additional litter getting into stream from surrounding areas,,,,No Odor,,Slight,10,20,5,35,15,50,0,20,5,5,5,40,,,,,No Spots,Orange Red,Slight,Slight,Normal,Clear But Tea-Colored,,Moderate,,,,Saturday
2016-02-20T09:00:00,2/20/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Beetles,B,1,,Slight,Dark Green,In Spots,,,No Barriers,Rocky,10,21-89,21-89,21-89,,,,Dog Walkers/Recreation,,Water bottles,,Scattered Schools,Moderate,Moderate,Additional litter getting into stream from surrounding areas,,,,No Odor,,Slight,10,20,5,35,15,50,0,20,5,5,5,40,,,,,No Spots,Orange Red,Slight,Slight,Normal,Clear But Tea-Colored,,Moderate,,,,Saturday
2016-02-20T09:00:00,2/20/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Blackflies,BF,1,,Slight,Dark Green,In Spots,,,No Barriers,Rocky,10,21-89,21-89,21-89,,,,Dog Walkers/Recreation,,Water bottles,,Scattered Schools,Moderate,Moderate,Additional litter getting into stream from surrounding areas,,,,No Odor,,Slight,10,20,5,35,15,50,0,20,5,5,5,40,,,,,No Spots,Orange Red,Slight,Slight,Normal,Clear But Tea-Colored,,Moderate,,,,Saturday
2016-02-20T09:00:00,2/20/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Lunged Snails,LS,2,,Slight,Dark Green,In Spots,,,No Barriers,Rocky,10,21-89,21-89,21-89,,,,Dog Walkers/Recreation,,Water bottles,,Scattered Schools,Moderate,Moderate,Additional litter getting into stream from surrounding areas,,,,No Odor,,Slight,10,20,5,35,15,50,0,20,5,5,5,40,,,,,No Spots,Orange Red,Slight,Slight,Normal,Clear But Tea-Colored,,Moderate,,,,Saturday
2016-02-20T09:00:00,2/20/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Most Caddisflies,MC,2,,Slight,Dark Green,In Spots,,,No Barriers,Rocky,10,21-89,21-89,21-89,,,,Dog Walkers/Recreation,,Water bottles,,Scattered Schools,Moderate,Moderate,Additional litter getting into stream from surrounding areas,,,,No Odor,,Slight,10,20,5,35,15,50,0,20,5,5,5,40,,,,,No Spots,Orange Red,Slight,Slight,Normal,Clear But Tea-Colored,,Moderate,,,,Saturday
2016-02-20T09:00:00,2/20/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Dragonflies and Damselflies,DD,4,,Slight,Dark Green,In Spots,,,No Barriers,Rocky,10,21-89,21-89,21-89,,,,Dog Walkers/Recreation,,Water bottles,,Scattered Schools,Moderate,Moderate,Additional litter getting into stream from surrounding areas,,,,No Odor,,Slight,10,20,5,35,15,50,0,20,5,5,5,40,,,,,No Spots,Orange Red,Slight,Slight,Normal,Clear But Tea-Colored,,Moderate,,,,Saturday
2016-02-20T09:00:00,2/20/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Most True Flies,MTF,7,,Slight,Dark Green,In Spots,,,No Barriers,Rocky,10,21-89,21-89,21-89,,,,Dog Walkers/Recreation,,Water bottles,,Scattered Schools,Moderate,Moderate,Additional litter getting into stream from surrounding areas,,,,No Odor,,Slight,10,20,5,35,15,50,0,20,5,5,5,40,,,,,No Spots,Orange Red,Slight,Slight,Normal,Clear But Tea-Colored,,Moderate,,,,Saturday
2016-02-20T09:00:00,2/20/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Worms,W,26,,Slight,Dark Green,In Spots,,,No Barriers,Rocky,10,21-89,21-89,21-89,,,,Dog Walkers/Recreation,,Water bottles,,Scattered Schools,Moderate,Moderate,Additional litter getting into stream from surrounding areas,,,,No Odor,,Slight,10,20,5,35,15,50,0,20,5,5,5,40,,,,,No Spots,Orange Red,Slight,Slight,Normal,Clear But Tea-Colored,,Moderate,,,,Saturday
2016-02-20T09:00:00,2/20/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Midges,MI,75,,Slight,Dark Green,In Spots,,,No Barriers,Rocky,10,21-89,21-89,21-89,,,,Dog Walkers/Recreation,,Water bottles,,Scattered Schools,Moderate,Moderate,Additional litter getting into stream from surrounding areas,,,,No Odor,,Slight,10,20,5,35,15,50,0,20,5,5,5,40,,,,,No Spots,Orange Red,Slight,Slight,Normal,Clear But Tea-Colored,,Moderate,,,,Saturday
2016-02-20T09:00:00,2/20/2016,9:00:00,09-PL22-Sna-DR19,Reston Association,38.9298922,-77.3458976,Common Netspinners,CN,138,,Slight,Dark Green,In Spots,,,No Barriers,Rocky,10,21-89,21-89,21-89,,,,Dog Walkers/Recreation,,Water bottles,,Scattered Schools,Moderate,Moderate,Additional litter getting into stream from surrounding areas,,,,No Odor,,Slight,10,20,5,35,15,50,0,20,5,5,5,40,,,,,No Spots,Orange Red,Slight,Slight,Normal,Clear But Tea-Colored,,Moderate,,,,Saturday
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Blackflies,BF,0,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Crayfish,C,0,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Clams,CL,0,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Dragonflies and Damselflies,DD,0,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,"Hellgrammites, Fishflies, and Alderflies",HFA,0,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Leeches,L,0,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Mayflies,M,0,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Other Organisms,OO,0,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Sowbugs,SB,0,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Scuds,SC,0,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Stoneflies,SF,0,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Gilled Snails,GS,1,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Lunged Snails,LS,2,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Most True Flies,MTF,3,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Beetles,B,4,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Most Caddisflies,MC,10,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Flatworms,F,30,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Midges,MI,77,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Worms,W,89,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Col-DR27,Reston Association,38.9619362,-77.3236086,Common Netspinners,CN,290,,,Dark Green,In Spots,,,No Barriers,Rocky,8,21-89,,,,,,,,A wooden stake,,Scattered Individuals,High,Moderate,Runoff from Wiehle Avenue,,,,No Odor,,,50,50,10,35,25,30,0,5,20,15,5,5,,,,,A Few Spots,Other,Severe,Slight,High,Clear,,Moderate,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Crayfish,C,0,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Clams,CL,0,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Flatworms,F,0,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Gilled Snails,GS,0,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,"Hellgrammites, Fishflies, and Alderflies",HFA,0,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Lunged Snails,LS,0,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Other Organisms,OO,0,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Sowbugs,SB,0,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Stoneflies,SF,0,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Beetles,B,1,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Mayflies,M,1,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Most True Flies,MTF,1,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Blackflies,BF,2,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Dragonflies and Damselflies,DD,3,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Worms,W,14,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
2016-02-22T09:00:00,2/22/2016,9:00:00,09-PL22-Sna-DR3,Reston Association,38.9337922,-77.3230976,Leeches,L,22,,Slight,Brown Coated,In Spots,,,No Barriers,Rocky,10,21-89,21-89,,,,,,,None,,No Fish,Moderate,Moderate,Blue green algae beginning its seasonal appearance. Runoff from Twin Branches Road and dam upstream of monitoring site.,,,,No Odor,,,60,15,10,40,5,40,0,5,0,15,10,60,,,,,No Spots,Brown,High,Slight,High,Clear But Tea-Colored,,Slight,,,,Monday 2-22-2016: Hi 50
