Id,Code,Name,NameLong,Description,Lat,Long,Cbseg,Datum,CityCounty,Fips,Huc12,Huc6Name,State,Tidal,WaterBody,Comments,Status,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,StationSamplingMethodId
251,ACB.MJTR,MJTR,Middle James Tye River,Tye River,37.63453,-78.90417,,NAD83,Nelson County,51125,020802030701,James,Virginia,FALSE,Brown Creek-Tye River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.377Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-24T17:41:48.227Z,,Alliance for the Chesapeake Bay
252,ACB.PC2,PC2,,PARKERS CREEK-HEAD OF TIDE,38.5357,-76.5288,,NAD83,Calvert County,24009,020600040403,Upper Chesapeake,Maryland,FALSE,Parker Creek-Chesapeake Bay,ACTIVE; GEOGRAPHIC ATTRIBUTES NEED TO BE VERIFIED,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.377Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.377Z,,Alliance for the Chesapeake Bay
253,ACB.PSC,PSC,,Pocasham Creek,37.46815,-77.50624,,NAD83,Richmond city,51760,020802060102,James,Virginia,FALSE,Falling Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.423Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.423Z,,Alliance for the Chesapeake Bay
254,ACB.PWC,PWC,,Powhite Creek,37.52372,-77.52697,,NAD83,Richmond city,51760,020802050607,James,Virginia,FALSE,Little Westham Creek-James River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.423Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.423Z,,Alliance for the Chesapeake Bay
255,ACB.RIC,RIC,,RAGGED ISLAND CREEK,36.9524482,-76.517573,,NAD83,Isle of Wight County,51093,020802060906,James,Virginia,FALSE,Cooper Creek-James River,AT THE PIPE EXIT FROM UNDER WHIPPINGHAM PARKWAY (RT 662) ON EAST SIDE( JAMES RIVER SIDE) OF THE ROAD,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.437Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.437Z,,Alliance for the Chesapeake Bay
256,ACB.RSC01,RSC01,,Rattlesnake Creek,37.55893,-77.53839,,NAD83,Richmond city,51760,020802050607,James,Virginia,FALSE,Little Westham Creek-James River,Intersection of Riverside Drive and Strattford Road.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.47Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.47Z,,Alliance for the Chesapeake Bay
257,ACB.RSC02,RSC02,,Rattlesnake Creek,37.543154,-77.545544,,NAD83,Richmond city,51760,020802050607,James,Virginia,FALSE,Little Westham Creek-James River,South of Chippenham Parkway at intersection of Weyburn and Abbey Road.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.47Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.47Z,,Alliance for the Chesapeake Bay
258,ACB.STN01,STN01,,Stony Run,37.52828,-77.39319,,NAD83,Richmond city,51760,020802060101,James,Virginia,FALSE,Almond Creek-James River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.487Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.487Z,,Alliance for the Chesapeake Bay
259,ACB.TAY1,TAY1,,TAYLORS CREEK,37.769,-77.6632,,NAD83,Hanover County,51085,020801060301,Lower Chesapeake,Virginia,FALSE,Taylors Creek,TRIBUTARY MONITORING. TRAINED 4.18.01 BUT REALLY BEGAN MONITORING SEPT. 2001.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.487Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.487Z,,Alliance for the Chesapeake Bay
260,ACB.TAY2,TAY2,,Taylors Creek,37.7645,-77.64133,,NAD83,Hanover County,51085,020801060301,Lower Chesapeake,Virginia,FALSE,Taylors Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.5Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:54:25.24Z,,Alliance for the Chesapeake Bay; Riverine Master Naturalists
261,ACB.TAY3,TAY3,,Taylors Creek @ Waltons Tavern Rd,37.77177,-77.65819,,NAD83,Hanover County,51085,020801060301,Lower Chesapeake,Virginia,FALSE,Taylors Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.5Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.5Z,,Alliance for the Chesapeake Bay
262,ACB.TB,TB,,Thorpe Branch,37.62339,-77.47886,,NAD83,New Kent County,51127,020802060602,James,Virginia,FALSE,Diascund Creek Reservoir-Diascund Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.547Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-02T14:04:32.5Z,7,Alliance for the Chesapeake Bay; Riverine Master Naturalists
263,ACB.UB1,UB1,Upham Brook 1,Upham Brook below north run confluence,37.6146,-77.4567,,NAD83,Henrico County,51087,020802060403,James,Virginia,FALSE,Upham Brook,LAKESIDE STREAM SAVERS 4-H CLUB IN 2001.  PICKED UP IN 2012 BY CBF MONITORS.  ACCESS ON RIGHT SIDE UNDER POWERLINES.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.547Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-24T17:44:37.85Z,,Alliance for the Chesapeake Bay; Riverine Master Naturalists
264,ACB.UB2,UB2,Upham Brook 2,Upham Brook,37.59832,-77.46803,,NAD83,Richmond city,51760,020802060403,James,Virginia,FALSE,Upham Brook,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.58Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-24T17:45:19.29Z,,Alliance for the Chesapeake Bay; Riverine Master Naturalists
265,ACB.UB3,UB3,Upham Brook 3,Upham Brook at Anderson St,37.60303,-77.45975,,NAD83,Henrico County,51087,020802060403,James,Virginia,FALSE,Upham Brook,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.593Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-24T17:46:05.787Z,,Alliance for the Chesapeake Bay
266,ACB.UB4,UB4,Upham Brook 4,Upham Brook at ByrdHill Rd,37.59963,-77.48641,,NAD83,Henrico County,51087,020802060403,James,Virginia,FALSE,Upham Brook,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-16T16:21:14.627Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-24T17:46:48.06Z,,Alliance for the Chesapeake Bay
267,ACB.CM1,CM1,Caledon Marsh 1,Caledon Marsh 1,38.343494,-77.1682215,,NAD83,King George County,51099,020700110303,Potomac,Virginia,TRUE,Chotank Creek-Potomac River,Front half of the marsh. Samples will be collected from the road by collecting water in a bucket from the bank.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:01:35.347Z,09c85512-5c2f-4d38-bf47-697591ddd424,2018-02-21T16:38:53.273Z,,Alliance for the Chesapeake Bay; Caledon State Park
268,ACB.CM2,CM2,Caledon Marsh 2,Caledon Marsh 2,38.3438051,-77.170389,,NAD83,King George County,51099,020700110303,Potomac,Virginia,TRUE,Chotank Creek-Potomac River,Walk down along the beach to the mouth of the Marsh where it connects to the Potomac. Samples will be collected in-stream mid-channel of the mouth.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:01:35.427Z,09c85512-5c2f-4d38-bf47-697591ddd424,2018-02-21T16:40:06.063Z,,Alliance for the Chesapeake Bay; Caledon State Park
269,ACB.MM,MM,Mallows Marsh,Mallows Marsh,38.3476637,-77.1578686,,NAD83,King George County,51099,020700110303,Potomac,Virginia,FALSE,Chotank Creek-Potomac River,Sample will be collected by cavert on the road. Collect in a bucket from mid-channel from the fallen tree.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:01:35.427Z,09c85512-5c2f-4d38-bf47-697591ddd424,2018-02-21T16:39:36.66Z,,Alliance for the Chesapeake Bay; Caledon State Park
270,ACB.JP,JP,Jones Pond,Jones Pond,38.3638905,-77.1422058,,NAD83,King George County,51099,020700110303,Potomac,Virginia,FALSE,Chotank Creek-Potomac River,Sample will be collected off the bank by the pavillion; collect using a bucket.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:01:35.44Z,09c85512-5c2f-4d38-bf47-697591ddd424,2018-02-21T16:38:22.89Z,,Alliance for the Chesapeake Bay; Caledon State Park
271,ACB.AF,AF,,Alder Flats,38.3611454,-77.141553,,NAD83,King George County,51099,020700110303,Potomac,Virginia,FALSE,Chotank Creek-Potomac River,Wade in a collect a bucket sample past the vegetated area. Will have to test it out to see if they can get out there.,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:01:35.487Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-03-27T17:05:19.657Z,,Alliance for the Chesapeake Bay; Chesapeake Monitoring Cooperative; Caledon State Park
272,ACB.FOR1,FOR1,,HAZEL RUN / ALUM SPRINGS PARK,38.2898,-77.4816,,NAD83,Fredericksburg city,51630,020801040102,Lower Chesapeake,Virginia,TRUE,Hazel Run-Rappahannock River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:19:50.95Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:19:47.737Z,,Alliance for the Chesapeake Bay; Friends of the Rappahannock
273,ACB.FOR11,FOR11,,HAZEL RUN AT SALEM CHURCH ROAD,38.27315,-77.53598,,NAD83,Spotsylvania County,51177,020801040102,Lower Chesapeake,Virginia,FALSE,Hazel Run-Rappahannock River,Ben Raterman- monitor,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:19:50.967Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:19:57.177Z,,Alliance for the Chesapeake Bay; Friends of the Rappahannock
274,ACB.FOR2,FOR2,,RAPPAHANNOCK RIVER (NONTIDAL),38.3188,-77.4859,,NAD83,Fredericksburg city,51630,020801040102,Lower Chesapeake,Virginia,FALSE,Hazel Run-Rappahannock River,Keith Homza - monitor,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:19:50.967Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:20:37.687Z,,Alliance for the Chesapeake Bay; Friends of the Rappahannock
275,ACB.FOR4,FOR4,,RAPPAHANNOCK RIVER (TIDAL),38.1902,-77.201,,NAD83,King George County,51099,020801040203,Lower Chesapeake,Virginia,FALSE,Goldenvale Creek-Rappahannock River,Keith Homza - Monitor,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:19:50.98Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:20:46.857Z,,Alliance for the Chesapeake Bay; Friends of the Rappahannock
276,ACB.FOR8,FOR8,,RAPPAHANNOCK RIVER AT LITTLE FALLS BOAT RAMP,38.2566,-77.4158,,NAD83,Stafford County,51179,020801040102,Lower Chesapeake,Virginia,FALSE,Hazel Run-Rappahannock River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:19:50.997Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:20:56.297Z,,Alliance for the Chesapeake Bay; Friends of the Rappahannock
277,ACB.FOR16,FOR16,,Horsepen Run,38.348611,-77.580556,,NAD83,Stafford County,51179,020801040101,Lower Chesapeake,Virginia,TRUE,Motts Run-Rappahannock River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:19:50.997Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:20:08.3Z,,Alliance for the Chesapeake Bay; Friends of the Rappahannock
278,ACB.FOR17,FOR17,,Motts Run Landing,38.313611,-77.540556,,NAD83,Spotsylvania County,51177,020801040101,Lower Chesapeake,Virginia,TRUE,Motts Run-Rappahannock River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:19:51.013Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:20:17.427Z,,Alliance for the Chesapeake Bay; Friends of the Rappahannock
279,ACB.FOR18,FOR18,,Rappahannock at FOR Beach,38.321111,-77.488889,,NAD83,Fredericksburg city,51630,020801040102,Lower Chesapeake,Virginia,TRUE,Hazel Run-Rappahannock River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:19:51.013Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:20:26.627Z,,Alliance for the Chesapeake Bay; Friends of the Rappahannock
280,ACB.FOR-Kinsey1,FOR-Kinsey1,,FOR Kinsey Run,38.422793,-78.374048,,NAD83,Madison County,51113,020801030701,Lower Chesapeake,Virginia,FALSE,Garth Run-Rapidan River,Bryan Hoffman,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:19:51.027Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:19:25.227Z,,Alliance for the Chesapeake Bay; Friends of the Rappahannock
281,ACB.FOR-Kinsey2,FOR-Kinsey2,,FOR Kinsey Run,38.42312,-78.372267,,NAD83,Madison County,51113,020801030701,Lower Chesapeake,Virginia,FALSE,Garth Run-Rapidan River,Bryan Hoffman,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-25T15:19:51.027Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:19:37.023Z,,Alliance for the Chesapeake Bay; Friends of the Rappahannock
282,ACB.DR8,DR8,,Holly Beach,37.55611111,-76.53305556,,NAD83,Gloucester County,51073,020801020301,Lower Chesapeake,Virginia,FALSE,Carvers Creek-Piankatank River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T11:44:57.42Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:19:00.297Z,,Alliance for the Chesapeake Bay; Chesapeake Bay Governor's School
283,ACB.DR9,DR9,,Pitts Lumber,37.58555556,-76.60305556,,NAD83,Gloucester County,51073,020801020204,Lower Chesapeake,Virginia,FALSE,Meggs Bay-Dragon Swamp,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T11:44:57.81Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:19:11.013Z,,Alliance for the Chesapeake Bay; Chesapeake Bay Governor's School
284,ACB.DR3,DR3,,Farley Park Bridge,37.63527778,-76.69638889,,NAD83,King and Queen County,51097,020801020204,Lower Chesapeake,Virginia,TRUE,Meggs Bay-Dragon Swamp,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T11:44:57.81Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:18:37.177Z,,Alliance for the Chesapeake Bay; Chesapeake Bay Governor's School
285,ACB.DR6,DR6,,Ware Bridge,37.69638889,-76.72722222,,NAD83,Middlesex County,51119,020801020203,Lower Chesapeake,Virginia,TRUE,Timber Branch Swamp-Dragon Swamp,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T11:44:57.827Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:18:47.683Z,,Alliance for the Chesapeake Bay; Chesapeake Bay Governor's School
286,ACB.CP8,CP8,,Naylor's Point,37.97444444,-76.85388889,,NAD83,Richmond County,51159,020801040402,Lower Chesapeake,Virginia,TRUE,Menokin Bay-Cat Point Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T11:44:57.827Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:18:13.133Z,,Alliance for the Chesapeake Bay; Chesapeake Bay Governor's School
287,ACB.CP4,CP4,,Newline Bridge,37.98388889,-76.80944444,,NAD83,Richmond County,51159,020801040402,Lower Chesapeake,Virginia,FALSE,Menokin Bay-Cat Point Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T11:44:57.843Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:18:02.82Z,,Alliance for the Chesapeake Bay; Chesapeake Bay Governor's School
288,ACB.CP2,CP2,,County Bridge,38.03916667,-76.8275,,NAD83,Richmond County,51159,020801040402,Lower Chesapeake,Virginia,FALSE,Menokin Bay-Cat Point Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T11:44:57.843Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:17:45Z,,Alliance for the Chesapeake Bay; Chesapeake Bay Governor's School
289,ACB.CP1,CP1,,Peach Grove,38.08138889,-76.84611111,,NAD83,Richmond County,51159,020801040401,Lower Chesapeake,Virginia,FALSE,The Big Swamp-Cat Point Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T11:44:57.857Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:17:33.697Z,,Alliance for the Chesapeake Bay; Chesapeake Bay Governor's School
290,ACB.MC2,MC2,,BG Cemetary,38.06191,-77.3461,,NAD83,Caroline County,51033,020801050401,Lower Chesapeake,Virginia,FALSE,Jacks Creek-Maracossic Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T11:44:57.857Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:21:38.297Z,,Alliance for the Chesapeake Bay; Chesapeake Bay Governor's School
291,ACB.MC3,MC3,,Chase Street Maricossic,38.04997,-77.33255,,NAD83,Caroline County,51033,020801050401,Lower Chesapeake,Virginia,FALSE,Jacks Creek-Maracossic Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T11:44:57.873Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:21:47.18Z,,Alliance for the Chesapeake Bay; Chesapeake Bay Governor's School
292,ACB.MC4,MC4,,Downstream of Elliot's Pond,38.03489,-77.31272,,NAD83,Caroline County,51033,020801050401,Lower Chesapeake,Virginia,FALSE,Jacks Creek-Maracossic Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T11:44:57.89Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:21:57.517Z,,Alliance for the Chesapeake Bay; Chesapeake Bay Governor's School
293,ACB.MC5,MC5,,Smoots Road,38.01554,-77.27901,,NAD83,Caroline County,51033,020801050401,Lower Chesapeake,Virginia,FALSE,Jacks Creek-Maracossic Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T11:44:57.89Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:22:16.167Z,,Alliance for the Chesapeake Bay; Chesapeake Bay Governor's School
294,ACB.MC1,MC1,,Sparta Fire Department,37.9899563,-77.2413149,,NAD83,Caroline County,51033,020801050401,Lower Chesapeake,Virginia,FALSE,Jacks Creek-Maracossic Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T11:44:57.903Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:21:31.08Z,,Alliance for the Chesapeake Bay; Chesapeake Bay Governor's School
295,ACB.CB1,CB1,,Crooked Branch,37.51261,-77.48008,,NAD83,Richmond city,51760,020802050607,James,Virginia,FALSE,Little Westham Creek-James River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T13:54:23.347Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:16:48.2Z,,Alliance for the Chesapeake Bay; Reedy Creek Coalition
296,ACB.RC1,RC1,,Reedy Creek at Roanoke and Dunston,37.51467,-77.47456,,NAD83,Richmond city,51760,020802050607,James,Virginia,FALSE,Little Westham Creek-James River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T13:54:23.397Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:22:39.787Z,,Alliance for the Chesapeake Bay; Reedy Creek Coalition
297,ACB.RC3,RC3,,Reedy Creek at 44th Street,37.5147872,-77.4839271,,NAD83,Richmond city,51760,020802050607,James,Virginia,FALSE,Little Westham Creek-James River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T13:54:23.41Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:22:48.23Z,,Alliance for the Chesapeake Bay; Reedy Creek Coalition
298,ACB.RC4,RC4,,Reedy Creek at German School Road,37.50686,-77.5043,,NAD83,Richmond city,51760,020802050607,James,Virginia,FALSE,Little Westham Creek-James River,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T13:54:23.427Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:23:01.763Z,,Alliance for the Chesapeake Bay; Reedy Creek Coalition
299,ACB.A1,A1,,Aquia Creek @ Entrance to Harbor,38.47066,-77.385517,,NAD83,Stafford County,51179,020700110203,Potomac,Virginia,FALSE,Lower Aquia Creek,Behind 2062 Aquia Dr. Contact Don Head (540-659-5380) 2 days prior,FALSE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T13:57:59.067Z,16d9ac52-ee5b-4b3f-bbd4-1933c999cab9,2019-04-09T19:30:08.117Z,,Alliance for the Chesapeake Bay; Chesapeake Monitoring Cooperative; Green Aquia
300,ACB.A2,A2,,Aquia Creek @ Harbor Center,38.457625,-77.382565,,NAD83,Stafford County,51179,020700110203,Potomac,Virginia,FALSE,Lower Aquia Creek,1415 Washington Drive test from Pier Harbor Marina,FALSE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T13:57:59.1Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:14:46.207Z,,Alliance for the Chesapeake Bay; Green Aquia
301,ACB.A3,A3,,Aquia Creek @ Harbor exit,38.445705,-77.379232,,NAD83,Stafford County,51179,020700110203,Potomac,Virginia,FALSE,Lower Aquia Creek,Behind 3805 Aquia Dr. Contact Dodi Bunker (540-659-2825) 2 days prior,FALSE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T13:57:59.117Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:14:59.627Z,,Alliance for the Chesapeake Bay; Green Aquia
302,ACB.B1,B1,,Austin Run @ Horse Trail,38.4478,-77.39237,,NAD83,Stafford County,51179,020700110203,Potomac,Virginia,FALSE,Lower Aquia Creek,Directly off horse trails below northwest bend in stream,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T13:57:59.13Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:15:12.617Z,,Alliance for the Chesapeake Bay; Green Aquia
303,ACB.B2,B2,,Austin Run behind horse corrals,38.44778,-77.38811,,NAD83,Stafford County,51179,020700110203,Potomac,Virginia,FALSE,Lower Aquia Creek,,FALSE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T13:57:59.147Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:15:30.08Z,,Alliance for the Chesapeake Bay; Green Aquia
304,ACB.B3,B3,,Austin Run near trail bridge,38.44946,-77.38381,,NAD83,Stafford County,51179,020700110203,Potomac,Virginia,FALSE,Lower Aquia Creek,,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T13:57:59.147Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:15:51.067Z,,Alliance for the Chesapeake Bay; Green Aquia
305,ACB.35,35,James River Park,James River Park,37.5246,-77.4686,,NAD83,Richmond city,51760,020802050607,James,Virginia,FALSE,Little Westham Creek-James River,JOshrin,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T14:50:59.05Z,e0fa8519-5a79-49b0-b291-d48610e28338,2018-01-24T18:45:31.21Z,,Alliance for the Chesapeake Bay; Riverine Master Naturalists
306,ACB.53,53,Huguenot Bridge,Huguenot Bridge,37.5604,-77.5453,,NAD83,Richmond city,51760,020802050607,James,Virginia,FALSE,Little Westham Creek-James River,Lois Love and John Rowley are the monitors,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T14:50:59.08Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2018-05-08T15:31:01.863Z,,Alliance for the Chesapeake Bay; Riverine Master Naturalists
307,ACB.CR21,CR21,Chickahominy River 21,Dock at Eagles Landing Public Access,37.419912,-76.97541,,NAD83,New Kent County,51127,020802060506,James,Virginia,TRUE,Big Swamp-Chickahominy River,Monitor: Jbohrer,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T14:50:59.08Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-24T17:40:42.377Z,8,Alliance for the Chesapeake Bay; Riverine Master Naturalists
308,ACB.CR5,CR5,,Upham Brook,37.6057,-77.5455,,NAD83,Henrico County,51087,020802060403,James,Virginia,FALSE,Upham Brook,BCharles,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T14:50:59.113Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:53:16.117Z,,Alliance for the Chesapeake Bay; Riverine Master Naturalists
309,ACB.HSC01,HSC01,Horse Swamp Creek,Horse Creek at Lark Drive,37.59866,-77.4263,,NAD83,Henrico County,51087,020802060501,James,Virginia,FALSE,Powhite Creek-Chickahominy River,"Historically named, HC and named RVA-HSC01 for City of Richmond lab data.",TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T14:50:59.16Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-01-29T19:02:15.963Z,,Alliance for the Chesapeake Bay; Riverine Master Naturalists
310,ACB.JRRC,JRRC,,James River Canal at Great Shiplock Park,37.52577,-77.42113,,NAD83,Richmond city,51760,020802060101,James,Virginia,TRUE,Almond Creek-James River,MStohr,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T14:50:59.19Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:53:50.28Z,,Alliance for the Chesapeake Bay; Riverine Master Naturalists
311,ACB.TOTC1,TOTC1,,Totopotomy Creek,37.65274,-77.31035,,NAD83,Hanover County,51085,020801060904,Lower Chesapeake,Virginia,FALSE,Totopotomoy Creek,SFrost,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T14:50:59.22Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T18:54:31.193Z,,Alliance for the Chesapeake Bay; Riverine Master Naturalists
312,ACB.TOT1,TOT1,Totuskey Creek 1,Totuskey Creek at Moore's Mill Bridge,37.9129344,-76.6573787,,NAD83,Richmond County,51159,020801040502,Lower Chesapeake,Virginia,TRUE,Totuskey Creek,COLLECTION FROM BRIDGE CROSSING; LOCATION DETAILS: MOORE'S MILL BRIDGE AT EMMERTON RD OVERPASS,TRUE,2473b5dc-f75b-47ea-a902-869bb804c21a,2017-10-26T15:16:50.14Z,2473b5dc-f75b-47ea-a902-869bb804c21a,2019-04-24T17:36:12.613Z,,Alliance for the Chesapeake Bay
